----------Creating Processes----------
Process: P0 	Size: 5 	Arrival Time: 54 	Run Time: 4 
[0:033.2] Process: P96, Page Referenced: 16, Page-in-memory: 25, Process Evicted: 16
[0:033.3] Process: P58, Page Referenced: 7, Page-in-memory: 81
[0:033.3] Process: P4, Page Referenced: 3, Page-in-memory: 20
[0:033.3] Process: P60, Page Referenced: 0, Page-in-memory: 0
[0:033.3] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:033.3] Process: P8, Page Referenced: 26, Page-in-memory: 24
[0:033.3] Process: P96, Page Referenced: 1, Page-in-memory: 26, Process Evicted: 79
[0:033.4] Process: P58, Page Referenced: 5, Page-in-memory: 69
[0:033.4] Process: P4, Page Referenced: 0, Page-in-memory: 0
[0:033.4] Process: P60, Page Referenced: 1, Page-in-memory: 18
[0:033.4] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:033.4] Process: P8, Page Referenced: 26, Page-in-memory: 24
[0:033.4] Process: P96, Page Referenced: 10, Page-in-memory: 27, Process Evicted: 139
[0:033.5] Process: P58, Page Referenced: 4, Page-in-memory: 96
[0:033.5] Process: P4, Page Referenced: 0, Page-in-memory: 0
[0:033.5] Process: P60, Page Referenced: 2, Page-in-memory: 21
[0:033.5] Process: P77, Page Referenced: 4, Page-in-memory: 9
[0:033.5] Process: P8, Page Referenced: 27, Page-in-memory: 28, Process Evicted: 35
[0:033.5] Process: P96, Page Referenced: 15, Page-in-memory: 29, Process Evicted: 111
[0:033.6] Process: P58, Page Referenced: 10, Page-in-memory: 62
[0:033.6] Process: P4, Page Referenced: 0, Page-in-memory: 0
[0:033.6] Process: P60, Page Referenced: 3, Page-in-memory: 14
[0:033.6] Process: P77, Page Referenced: 4, Page-in-memory: 9
[0:033.6] Process: P8, Page Referenced: 26, Page-in-memory: 24
[0:033.6] Process: P96, Page Referenced: 3, Page-in-memory: 30, Process Evicted: 79
[0:033.7] Process: P58, Page Referenced: 11, Page-in-memory: 98
[0:033.7] Process: P4, Page Referenced: 1, Page-in-memory: 73
[0:033.7] Process: P60, Page Referenced: 14, Page-in-memory: 6
[0:033.7] Process: P77, Page Referenced: 4, Page-in-memory: 9
[0:033.7] Process: P8, Page Referenced: 5, Page-in-memory: 31, Process Evicted: 139
[0:033.7] Process: P96, Page Referenced: 3, Page-in-memory: 30
[0:033.8] Process: P58, Page Referenced: 11, Page-in-memory: 98
[0:033.8] Process: P4, Page Referenced: 2, Page-in-memory: 32, Process Evicted: 89
[0:033.8] Process: P60, Page Referenced: 3, Page-in-memory: 14
[0:033.8] Process: P77, Page Referenced: 5, Page-in-memory: 33, Process Evicted: 35
[0:033.8] Process: P8, Page Referenced: 6, Page-in-memory: 34, Process Evicted: 139
[0:033.8] Process: P96, Page Referenced: 2, Page-in-memory: 35, Process Evicted: 89
[0:033.9] Process: P58, Page Referenced: 11, Page-in-memory: 98
[0:033.9] Process: P4, Page Referenced: 2, Page-in-memory: 32
[0:033.9] Process: P60, Page Referenced: 0, Page-in-memory: 0
[0:033.9] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:033.9] Process: P8, Page Referenced: 6, Page-in-memory: 34
[0:033.9] Process: P96, Page Referenced: 1, Page-in-memory: 26
[0:034.0] Process: P58, Page Referenced: 12, Page-in-memory: 36, Process Evicted: 35
[0:034.0] Process: P4, Page Referenced: 0, Page-in-memory: 0
[0:034.0] Process: P60, Page Referenced: 6, Page-in-memory: 37, Process Evicted: 72
[0:034.0] Process: P77, Page Referenced: 5, Page-in-memory: 33
[0:034.0] Process: P8, Page Referenced: 5, Page-in-memory: 31
[0:034.0] Process: P96, Page Referenced: 2, Page-in-memory: 35
[0:034.0] Process: P33, Enter, Size: 31, Service Duration: 4
Memory-map: P33P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P79P139P72P85P35P85P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.1] Process: P58, Page Referenced: 2, Page-in-memory: 54
[0:034.1] Process: P4, Exit, Size: 31, Service Duration: 4
Memory-map: P33P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P79P139P72P85P35P85P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.1] Process: P60, Page Referenced: 5, Page-in-memory: 99
[0:034.1] Process: P77, Page Referenced: 5, Page-in-memory: 33
[0:034.1] Process: P8, Page Referenced: 0, Page-in-memory: 0
[0:034.1] Process: P96, Page Referenced: 0, Page-in-memory: 0
[0:034.1] Process: P33, Page Referenced: 30, Page-in-memory: 38, Process Evicted: 79
[0:034.1] Process: P38, Enter, Size: 11, Service Duration: 4
Memory-map: P38P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P139P72P85P35P85P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.2] Process: P58, Exit, Size: 11, Service Duration: 5
Memory-map: P38P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P139P72P85P35P85P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.2] Process: P60, Page Referenced: 3, Page-in-memory: 14
[0:034.2] Process: P77, Page Referenced: 4, Page-in-memory: 9
[0:034.2] Process: P8, Page Referenced: 0, Page-in-memory: 0
[0:034.2] Process: P96, Page Referenced: 16, Page-in-memory: 25
[0:034.2] Process: P33, Page Referenced: 29, Page-in-memory: 39, Process Evicted: 139
[0:034.2] Process: P38, Page Referenced: 1, Page-in-memory: 40, Process Evicted: 72
[0:034.2] Process: P50, Enter, Size: 5, Service Duration: 1
Memory-map: P50P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P85P35P85P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.3] Process: P60, Page Referenced: 5, Page-in-memory: 99
[0:034.3] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:034.3] Process: P8, Page Referenced: 30, Page-in-memory: 41, Process Evicted: 85
[0:034.3] Process: P96, Page Referenced: 16, Page-in-memory: 25
[0:034.3] Process: P33, Page Referenced: 10, Page-in-memory: 42, Process Evicted: 35
[0:034.3] Process: P38, Page Referenced: 0, Page-in-memory: 0
[0:034.3] Process: P50, Page Referenced: 4, Page-in-memory: 43, Process Evicted: 85
[0:034.3] Process: P122, Enter, Size: 31, Service Duration: 4
Memory-map: P122P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P139P100P35P16P139P35P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.4] Process: P60, Page Referenced: 2, Page-in-memory: 21
[0:034.4] Process: P77, Page Referenced: 10, Page-in-memory: 7
[0:034.4] Process: P8, Page Referenced: 31, Page-in-memory: 44, Process Evicted: 139
[0:034.4] Process: P96, Page Referenced: 6, Page-in-memory: 45, Process Evicted: 100
[0:034.4] Process: P33, Page Referenced: 9, Page-in-memory: 46, Process Evicted: 35
[0:034.4] Process: P38, Page Referenced: 3, Page-in-memory: 47, Process Evicted: 16
[0:034.4] Process: P50, Page Referenced: 3, Page-in-memory: 48, Process Evicted: 139
[0:034.4] Process: P122, Page Referenced: 1, Page-in-memory: 49, Process Evicted: 35
[0:034.4] Process: P133, Enter, Size: 5, Service Duration: 2
Memory-map: P133P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P139P19P85P139P58P19P85P19P58P89P58P35P58P19P89P35P19P89P35P58P19P89P58P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:034.5] Process: P60, Page Referenced: 11, Page-in-memory: 3
[0:034.5] Process: P77, Page Referenced: 9, Page-in-memory: 15
[0:034.5] Process: P8, Page Referenced: 32, Page-in-memory: 50, Process Evicted: 139
[0:034.5] Process: P96, Page Referenced: 5, Page-in-memory: 51, Process Evicted: 19
[0:034.5] Process: P33, Page Referenced: 0, Page-in-memory: 0
[0:034.5] Process: P38, Page Referenced: 7, Page-in-memory: 52, Process Evicted: 85
[0:034.5] Process: P50, Page Referenced: 1, Page-in-memory: 53, Process Evicted: 139
[0:034.5] Process: P122, Page Referenced: 1, Page-in-memory: 49
[0:034.5] Process: P133, Page Referenced: 2, Page-in-memory: 54, Process Evicted: 58
[0:034.6] Process: P60, Page Referenced: 15, Page-in-memory: 92
[0:034.6] Process: P77, Page Referenced: 8, Page-in-memory: 12
[0:034.6] Process: P8, Page Referenced: 33, Page-in-memory: 55, Process Evicted: 19
[0:034.6] Process: P96, Page Referenced: 4, Page-in-memory: 56, Process Evicted: 85
[0:034.6] Process: P33, Page Referenced: 25, Page-in-memory: 57, Process Evicted: 19
[0:034.6] Process: P38, Page Referenced: 6, Page-in-memory: 58, Process Evicted: 58
[0:034.6] Process: P50, Page Referenced: 1, Page-in-memory: 53
[0:034.6] Process: P122, Page Referenced: 2, Page-in-memory: 59, Process Evicted: 89
[0:034.6] Process: P133, Page Referenced: 4, Page-in-memory: 60, Process Evicted: 58
[0:034.7] Process: P60, Page Referenced: 15, Page-in-memory: 92
[0:034.7] Process: P77, Page Referenced: 9, Page-in-memory: 15
[0:034.7] Process: P8, Page Referenced: 33, Page-in-memory: 55
[0:034.7] Process: P96, Page Referenced: 3, Page-in-memory: 30
[0:034.7] Process: P33, Page Referenced: 24, Page-in-memory: 61, Process Evicted: 35
[0:034.7] Process: P38, Page Referenced: 10, Page-in-memory: 62, Process Evicted: 58
[0:034.7] Process: P50, Page Referenced: 1, Page-in-memory: 53
[0:034.7] Process: P122, Page Referenced: 2, Page-in-memory: 59
[0:034.7] Process: P133, Page Referenced: 4, Page-in-memory: 60
[0:034.8] Process: P60, Page Referenced: 12, Page-in-memory: 63, Process Evicted: 19
[0:034.8] Process: P77, Page Referenced: 9, Page-in-memory: 15
[0:034.8] Process: P8, Page Referenced: 19, Page-in-memory: 64, Process Evicted: 89
[0:034.8] Process: P96, Page Referenced: 4, Page-in-memory: 56
[0:034.8] Process: P33, Page Referenced: 27, Page-in-memory: 65, Process Evicted: 35
[0:034.8] Process: P38, Page Referenced: 3, Page-in-memory: 47
[0:034.8] Process: P50, Page Referenced: 3, Page-in-memory: 48
[0:034.8] Process: P122, Page Referenced: 3, Page-in-memory: 66, Process Evicted: 19
[0:034.8] Process: P133, Page Referenced: 4, Page-in-memory: 60
[0:034.9] Process: P60, Page Referenced: 12, Page-in-memory: 63
[0:034.9] Process: P77, Page Referenced: 9, Page-in-memory: 15
[0:034.9] Process: P8, Page Referenced: 20, Page-in-memory: 67, Process Evicted: 89
[0:034.9] Process: P96, Page Referenced: 4, Page-in-memory: 56
[0:034.9] Process: P33, Page Referenced: 26, Page-in-memory: 68, Process Evicted: 35
[0:034.9] Process: P38, Page Referenced: 3, Page-in-memory: 47
[0:034.9] Process: P50, Page Referenced: 2, Page-in-memory: 69, Process Evicted: 58
[0:034.9] Process: P122, Page Referenced: 24, Page-in-memory: 70, Process Evicted: 19
[0:034.9] Process: P133, Page Referenced: 4, Page-in-memory: 60
[0:035.0] Process: P60, Page Referenced: 13, Page-in-memory: 5
[0:035.0] Process: P77, Page Referenced: 8, Page-in-memory: 12
[0:035.0] Process: P8, Page Referenced: 19, Page-in-memory: 64
[0:035.0] Process: P96, Page Referenced: 2, Page-in-memory: 35
[0:035.0] Process: P33, Page Referenced: 25, Page-in-memory: 57
[0:035.0] Process: P38, Page Referenced: 6, Page-in-memory: 58
[0:035.0] Process: P50, Page Referenced: 4, Page-in-memory: 43
[0:035.0] Process: P122, Page Referenced: 25, Page-in-memory: 71, Process Evicted: 89
[0:035.0] Process: P133, Page Referenced: 5, Page-in-memory: 72, Process Evicted: 58
[0:035.0] Process: P14, Enter, Size: 17, Service Duration: 1
Memory-map: P14P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.1] Process: P60, Page Referenced: 13, Page-in-memory: 5
[0:035.1] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:035.1] Process: P8, Exit, Size: 31, Service Duration: 2
Memory-map: P14P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P4P32P4P60P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.1] Process: P96, Page Referenced: 3, Page-in-memory: 30
[0:035.1] Process: P33, Page Referenced: 26, Page-in-memory: 68
[0:035.1] Process: P38, Page Referenced: 4, Page-in-memory: 73, Process Evicted: 4
[0:035.1] Process: P50, Page Referenced: 0, Page-in-memory: 0
[0:035.1] Process: P122, Page Referenced: 26, Page-in-memory: 74, Process Evicted: 32
[0:035.1] Process: P133, Page Referenced: 1, Page-in-memory: 75, Process Evicted: 4
[0:035.1] Process: P14, Page Referenced: 8, Page-in-memory: 76, Process Evicted: 60
[0:035.1] Process: P57, Enter, Size: 5, Service Duration: 5
Memory-map: P57P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P16P19P4P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.2] Process: P60, Page Referenced: 2, Page-in-memory: 21
[0:035.2] Process: P77, Page Referenced: 5, Page-in-memory: 33
[0:035.2] Process: P96, Page Referenced: 0, Page-in-memory: 0
[0:035.2] Process: P33, Page Referenced: 21, Page-in-memory: 77, Process Evicted: 16
[0:035.2] Process: P38, Page Referenced: 4, Page-in-memory: 73
[0:035.2] Process: P50, Page Referenced: 1, Page-in-memory: 53
[0:035.2] Process: P122, Page Referenced: 28, Page-in-memory: 78, Process Evicted: 19
[0:035.2] Process: P133, Page Referenced: 2, Page-in-memory: 54
[0:035.2] Process: P14, Page Referenced: 9, Page-in-memory: 79, Process Evicted: 4
[0:035.2] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:035.2] Process: P105, Enter, Size: 5, Service Duration: 3
Memory-map: P105P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.3] Process: P60, Exit, Size: 17, Service Duration: 5
Memory-map: P105P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P19P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.3] Process: P77, Page Referenced: 4, Page-in-memory: 9
[0:035.3] Process: P96, Page Referenced: 1, Page-in-memory: 26
[0:035.3] Process: P33, Page Referenced: 20, Page-in-memory: 80, Process Evicted: 19
[0:035.3] Process: P38, Page Referenced: 4, Page-in-memory: 73
[0:035.3] Process: P50, Exit, Size: 5, Service Duration: 1
Memory-map: P105P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P58P32P60P32P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.3] Process: P122, Page Referenced: 30, Page-in-memory: 81, Process Evicted: 58
[0:035.3] Process: P133, Page Referenced: 4, Page-in-memory: 60
[0:035.3] Process: P14, Page Referenced: 15, Page-in-memory: 82, Process Evicted: 32
[0:035.3] Process: P57, Page Referenced: 1, Page-in-memory: 83, Process Evicted: 60
[0:035.3] Process: P105, Page Referenced: 4, Page-in-memory: 84, Process Evicted: 32
[0:035.3] Process: P116, Enter, Size: 31, Service Duration: 5
Memory-map: P116P60P60P60P58P60P60P77P60P77P4P4P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P122P14P57P105P58P4P32P19P4P32P4P60P4P4P4P58P4P58P60
[0:035.4] Process: P77, Page Referenced: 1, Page-in-memory: 23
[0:035.4] Process: P96, Page Referenced: 7, Page-in-memory: 85, Process Evicted: 58
[0:035.4] Process: P33, Page Referenced: 20, Page-in-memory: 80
[0:035.4] Process: P38, Page Referenced: 4, Page-in-memory: 73
[0:035.4] Process: P122, Page Referenced: 14, Page-in-memory: 86, Process Evicted: 4
[0:035.4] Process: P133, Page Referenced: 3, Page-in-memory: 87, Process Evicted: 32
[0:035.4] Process: P14, Page Referenced: 15, Page-in-memory: 82
[0:035.4] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:035.4] Process: P105, Page Referenced: 1, Page-in-memory: 88, Process Evicted: 19
[0:035.4] Process: P116, Page Referenced: 30, Page-in-memory: 89, Process Evicted: 4
[0:035.5] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:035.5] Process: P96, Page Referenced: 7, Page-in-memory: 85
[0:035.5] Process: P33, Page Referenced: 11, Page-in-memory: 90, Process Evicted: 32
[0:035.5] Process: P38, Page Referenced: 5, Page-in-memory: 91, Process Evicted: 4
[0:035.5] Process: P122, Page Referenced: 0, Page-in-memory: 0
[0:035.5] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:035.5] Process: P14, Page Referenced: 14, Page-in-memory: 92, Process Evicted: 60
[0:035.5] Process: P57, Page Referenced: 4, Page-in-memory: 93, Process Evicted: 4
[0:035.5] Process: P105, Page Referenced: 1, Page-in-memory: 88
[0:035.5] Process: P116, Page Referenced: 28, Page-in-memory: 94, Process Evicted: 4
[0:035.6] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:035.6] Process: P96, Page Referenced: 9, Page-in-memory: 95, Process Evicted: 4
[0:035.6] Process: P33, Page Referenced: 10, Page-in-memory: 42
[0:035.6] Process: P38, Page Referenced: 5, Page-in-memory: 91
[0:035.6] Process: P122, Page Referenced: 1, Page-in-memory: 49
[0:035.6] Process: P133, Page Referenced: 4, Page-in-memory: 60
[0:035.6] Process: P14, Page Referenced: 16, Page-in-memory: 96, Process Evicted: 58
[0:035.6] Process: P57, Page Referenced: 3, Page-in-memory: 97, Process Evicted: 4
[0:035.6] Process: P105, Page Referenced: 4, Page-in-memory: 84
[0:035.6] Process: P116, Page Referenced: 29, Page-in-memory: 98, Process Evicted: 58
[0:035.7] Process: P77, Page Referenced: 10, Page-in-memory: 7
[0:035.7] Process: P96, Page Referenced: 4, Page-in-memory: 56
[0:035.7] Process: P33, Page Referenced: 9, Page-in-memory: 46
[0:035.7] Process: P38, Page Referenced: 4, Page-in-memory: 73
[0:035.7] Process: P122, Page Referenced: 1, Page-in-memory: 49
[0:035.7] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:035.7] Process: P14, Page Referenced: 17, Page-in-memory: 99, Process Evicted: 60
[0:035.7] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:035.7] Process: P105, Page Referenced: 4, Page-in-memory: 84
[0:035.7] Process: P116, Page Referenced: 18, Page-in-memory: 1, Process Evicted: 60
[0:035.8] Process: P77, Page Referenced: 11, Page-in-memory: 2, Process Evicted: 60
[0:035.8] Process: P96, Page Referenced: 4, Page-in-memory: 56
[0:035.8] Process: P33, Page Referenced: 9, Page-in-memory: 46
[0:035.8] Process: P38, Page Referenced: 7, Page-in-memory: 52
[0:035.8] Process: P122, Page Referenced: 0, Page-in-memory: 0
[0:035.8] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:035.8] Process: P14, Page Referenced: 17, Page-in-memory: 99
[0:035.8] Process: P57, Page Referenced: 1, Page-in-memory: 83
[0:035.8] Process: P105, Page Referenced: 3, Page-in-memory: 3, Process Evicted: 60
[0:035.8] Process: P116, Page Referenced: 17, Page-in-memory: 4, Process Evicted: 58
[0:035.9] Process: P77, Page Referenced: 3, Page-in-memory: 5, Process Evicted: 60
[0:035.9] Process: P96, Page Referenced: 8, Page-in-memory: 6, Process Evicted: 60
[0:035.9] Process: P33, Page Referenced: 24, Page-in-memory: 61
[0:035.9] Process: P38, Page Referenced: 10, Page-in-memory: 62
[0:035.9] Process: P122, Page Referenced: 1, Page-in-memory: 49
[0:035.9] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:035.9] Process: P14, Page Referenced: 0, Page-in-memory: 0
[0:035.9] Process: P57, Page Referenced: 1, Page-in-memory: 83
[0:035.9] Process: P105, Page Referenced: 3, Page-in-memory: 3
[0:035.9] Process: P116, Page Referenced: 20, Page-in-memory: 7, Process Evicted: 77
[0:036.0] Process: P77, Page Referenced: 3, Page-in-memory: 5
[0:036.0] Process: P96, Page Referenced: 7, Page-in-memory: 85
[0:036.0] Process: P33, Page Referenced: 13, Page-in-memory: 8, Process Evicted: 60
[0:036.0] Process: P38, Page Referenced: 7, Page-in-memory: 52
[0:036.0] Process: P122, Page Referenced: 13, Page-in-memory: 9, Process Evicted: 77
[0:036.0] Process: P133, Page Referenced: 1, Page-in-memory: 75
[0:036.0] Process: P14, Page Referenced: 1, Page-in-memory: 10, Process Evicted: 4
[0:036.0] Process: P57, Page Referenced: 3, Page-in-memory: 97
[0:036.0] Process: P105, Page Referenced: 1, Page-in-memory: 88
[0:036.0] Process: P116, Page Referenced: 21, Page-in-memory: 11, Process Evicted: 4
[0:036.0] Process: P5, Enter, Size: 17, Service Duration: 5
Memory-map: P5P116P77P105P116P77P96P116P33P122P14P116P77P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P122P14P57P105P96P122P133P105P116P33P38P14P57P116P96P14P57P116P14
[0:036.1] Process: P77, Page Referenced: 3, Page-in-memory: 5
[0:036.1] Process: P96, Page Referenced: 7, Page-in-memory: 85
[0:036.1] Process: P33, Page Referenced: 21, Page-in-memory: 77
[0:036.1] Process: P38, Page Referenced: 9, Page-in-memory: 12, Process Evicted: 77
[0:036.1] Process: P122, Page Referenced: 13, Page-in-memory: 9
[0:036.1] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:036.1] Process: P14, Exit, Size: 17, Service Duration: 1
Memory-map: P5P116P77P105P116P77P96P116P33P122P14P116P38P77P60P77P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P122P14P57P105P96P122P133P105P116P33P38P14P57P116P96P14P57P116P14
[0:036.1] Process: P57, Page Referenced: 2, Page-in-memory: 13, Process Evicted: 77
[0:036.1] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:036.1] Process: P116, Page Referenced: 22, Page-in-memory: 14, Process Evicted: 60
[0:036.1] Process: P5, Page Referenced: 13, Page-in-memory: 15, Process Evicted: 77
[0:036.1] Process: P7, Enter, Size: 17, Service Duration: 4
Memory-map: P7P116P77P105P116P77P96P116P33P122P14P116P38P57P116P5P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P122P14P57P105P96P122P133P105P116P33P38P14P57P116P96P14P57P116P14
[0:036.2] Process: P77, Page Referenced: 2, Page-in-memory: 19
[0:036.2] Process: P96, Exit, Size: 17, Service Duration: 3
Memory-map: P7P116P77P105P116P77P96P116P33P122P14P116P38P57P116P5P4P4P60P77P4P60P8P77P8P96P96P96P8P96P96P8P4P77P8P96P58P60P33P33P38P8P33P50P8P96P33P38P50P122P8P96P38P50P133P8P96P33P38P122P133P33P38P60P8P33P122P8P33P50P122P122P133P38P122P133P14P33P122P14P33P122P14P57P105P96P122P133P105P116P33P38P14P57P116P96P14P57P116P14
[0:036.2] Process: P33, Page Referenced: 24, Page-in-memory: 61
[0:036.2] Process: P38, Page Referenced: 9, Page-in-memory: 12
[0:036.2] Process: P122, Page Referenced: 12, Page-in-memory: 16, Process Evicted: 4
[0:036.2] Process: P133, Page Referenced: 3, Page-in-memory: 87
[0:036.2] Process: P57, Page Referenced: 3, Page-in-memory: 97
[0:036.2] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:036.2] Process: P116, Page Referenced: 21, Page-in-memory: 11
[0:036.2] Process: P5, Page Referenced: 14, Page-in-memory: 17, Process Evicted: 4
[0:036.2] Process: P7, Page Referenced: 4, Page-in-memory: 18, Process Evicted: 60
[0:036.3] Process: P77, Page Referenced: 0, Page-in-memory: 0
[0:036.3] Process: P33, Page Referenced: 24, Page-in-memory: 61
[0:036.3] Process: P38, Page Referenced: 9, Page-in-memory: 12
[0:036.3] Process: P122, Page Referenced: 12, Page-in-memory: 16
[0:036.3] Process: P133, Page Referenced: 2, Page-in-memory: 54
[0:036.3] Process: P57, Page Referenced: 2, Page-in-memory: 13
[0:036.3] Process: P105, Page Referenced: 4, Page-in-memory: 84
[0:036.3] Process: P116, Page Referenced: 20, Page-in-memory: 7
