----------Creating Processes----------
Process: P0 	Size: 31 	Arrival Time: 41 	Run Time: 1 
[0:033.1] Process: P64, Page Referenced: 15, Page-in-memory: 31
[0:033.1] Process: P143, Page Referenced: 0, Page-in-memory: 0
[0:033.1] Process: P17, Page Referenced: 5, Page-in-memory: 55
[0:033.1] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:033.1] Process: P79, Page Referenced: 1, Page-in-memory: 56
[0:033.1] Process: P92, Page Referenced: 1, Page-in-memory: 66, Process Evicted: 136
[0:033.1] Process: P123, Page Referenced: 14, Page-in-memory: 50
[0:033.1] Process: P12, Page Referenced: 1, Page-in-memory: 67, Process Evicted: 126
[0:033.1] Process: P44, Enter, Size: 5, Service Duration: 5
Memory-map: P44P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P141P136P141P126P136P126P141P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.2] Process: P141, Exit, Size: 17, Service Duration: 4
Memory-map: P44P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P141P136P141P126P136P126P141P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.2] Process: P104, Page Referenced: 18, Page-in-memory: 29
[0:033.2] Process: P61, Page Referenced: 1, Page-in-memory: 65
[0:033.2] Process: P64, Page Referenced: 15, Page-in-memory: 31
[0:033.2] Process: P143, Page Referenced: 0, Page-in-memory: 0
[0:033.2] Process: P17, Page Referenced: 6, Page-in-memory: 59
[0:033.2] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:033.2] Process: P79, Page Referenced: 20, Page-in-memory: 68, Process Evicted: 141
[0:033.2] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:033.2] Process: P123, Page Referenced: 14, Page-in-memory: 50
[0:033.2] Process: P12, Page Referenced: 2, Page-in-memory: 69, Process Evicted: 136
[0:033.2] Process: P44, Page Referenced: 2, Page-in-memory: 70, Process Evicted: 141
[0:033.2] Process: P53, Enter, Size: 31, Service Duration: 3
Memory-map: P53P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P126P136P126P141P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.3] Process: P104, Exit, Size: 31, Service Duration: 3
Memory-map: P53P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P126P136P126P141P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.3] Process: P61, Page Referenced: 4, Page-in-memory: 18
[0:033.3] Process: P64, Exit, Size: 17, Service Duration: 2
Memory-map: P53P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P126P136P126P141P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.3] Process: P143, Page Referenced: 0, Page-in-memory: 0
[0:033.3] Process: P17, Page Referenced: 5, Page-in-memory: 55
[0:033.3] Process: P42, Page Referenced: 3, Page-in-memory: 47
[0:033.3] Process: P79, Page Referenced: 5, Page-in-memory: 71, Process Evicted: 126
[0:033.3] Process: P92, Page Referenced: 0, Page-in-memory: 0
[0:033.3] Process: P123, Page Referenced: 8, Page-in-memory: 72, Process Evicted: 136
[0:033.3] Process: P12, Page Referenced: 0, Page-in-memory: 0
[0:033.3] Process: P44, Page Referenced: 4, Page-in-memory: 73, Process Evicted: 126
[0:033.3] Process: P53, Page Referenced: 14, Page-in-memory: 74, Process Evicted: 141
[0:033.3] Process: P121, Enter, Size: 17, Service Duration: 2
Memory-map: P121P104P141P71P103P148P141P104P141P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P148P102P136P102P71P141P71P103P102P71P103P104P103P103P104P71P103P104P141P71P104P126P141P71P103
[0:033.4] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:033.4] Process: P143, Page Referenced: 2, Page-in-memory: 19
[0:033.4] Process: P17, Page Referenced: 5, Page-in-memory: 55
[0:033.4] Process: P42, Page Referenced: 1, Page-in-memory: 75, Process Evicted: 148
[0:033.4] Process: P79, Page Referenced: 3, Page-in-memory: 48
[0:033.4] Process: P92, Page Referenced: 10, Page-in-memory: 76, Process Evicted: 102
[0:033.4] Process: P123, Page Referenced: 6, Page-in-memory: 77, Process Evicted: 136
[0:033.4] Process: P12, Page Referenced: 16, Page-in-memory: 78, Process Evicted: 102
[0:033.4] Process: P44, Page Referenced: 2, Page-in-memory: 70
[0:033.4] Process: P53, Page Referenced: 15, Page-in-memory: 79, Process Evicted: 71
[0:033.4] Process: P121, Page Referenced: 3, Page-in-memory: 80, Process Evicted: 141
[0:033.5] Process: P61, Page Referenced: 1, Page-in-memory: 65
[0:033.5] Process: P143, Page Referenced: 1, Page-in-memory: 25
[0:033.5] Process: P17, Page Referenced: 5, Page-in-memory: 55
[0:033.5] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:033.5] Process: P79, Page Referenced: 4, Page-in-memory: 45
[0:033.5] Process: P92, Page Referenced: 2, Page-in-memory: 81, Process Evicted: 71
[0:033.5] Process: P123, Page Referenced: 6, Page-in-memory: 77
[0:033.5] Process: P12, Page Referenced: 15, Page-in-memory: 82, Process Evicted: 103
[0:033.5] Process: P44, Page Referenced: 1, Page-in-memory: 83, Process Evicted: 102
[0:033.5] Process: P53, Page Referenced: 6, Page-in-memory: 84, Process Evicted: 71
[0:033.5] Process: P121, Page Referenced: 2, Page-in-memory: 85, Process Evicted: 103
[0:033.6] Process: P61, Page Referenced: 4, Page-in-memory: 18
[0:033.6] Process: P143, Page Referenced: 4, Page-in-memory: 16
[0:033.6] Process: P17, Page Referenced: 6, Page-in-memory: 59
[0:033.6] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:033.6] Process: P79, Page Referenced: 3, Page-in-memory: 48
[0:033.6] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:033.6] Process: P123, Page Referenced: 6, Page-in-memory: 77
[0:033.6] Process: P12, Page Referenced: 14, Page-in-memory: 86, Process Evicted: 104
[0:033.6] Process: P44, Page Referenced: 3, Page-in-memory: 87, Process Evicted: 103
[0:033.6] Process: P53, Page Referenced: 6, Page-in-memory: 84
[0:033.6] Process: P121, Page Referenced: 5, Page-in-memory: 88, Process Evicted: 103
[0:033.7] Process: P61, Page Referenced: 0, Page-in-memory: 0
[0:033.7] Process: P143, Page Referenced: 5, Page-in-memory: 89, Process Evicted: 104
[0:033.7] Process: P17, Page Referenced: 4, Page-in-memory: 52
[0:033.7] Process: P42, Page Referenced: 3, Page-in-memory: 47
[0:033.7] Process: P79, Page Referenced: 16, Page-in-memory: 90, Process Evicted: 71
[0:033.7] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:033.7] Process: P123, Page Referenced: 5, Page-in-memory: 91, Process Evicted: 103
[0:033.7] Process: P12, Page Referenced: 13, Page-in-memory: 92, Process Evicted: 104
[0:033.7] Process: P44, Page Referenced: 4, Page-in-memory: 73
[0:033.7] Process: P53, Page Referenced: 5, Page-in-memory: 93, Process Evicted: 141
[0:033.7] Process: P121, Page Referenced: 4, Page-in-memory: 94, Process Evicted: 71
[0:033.8] Process: P61, Page Referenced: 3, Page-in-memory: 30
[0:033.8] Process: P143, Page Referenced: 2, Page-in-memory: 19
[0:033.8] Process: P17, Page Referenced: 4, Page-in-memory: 52
[0:033.8] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:033.8] Process: P79, Page Referenced: 15, Page-in-memory: 95, Process Evicted: 104
[0:033.8] Process: P92, Page Referenced: 3, Page-in-memory: 96, Process Evicted: 126
[0:033.8] Process: P123, Page Referenced: 6, Page-in-memory: 77
[0:033.8] Process: P12, Page Referenced: 16, Page-in-memory: 78
[0:033.8] Process: P44, Page Referenced: 5, Page-in-memory: 97, Process Evicted: 141
[0:033.8] Process: P53, Page Referenced: 6, Page-in-memory: 84
[0:033.8] Process: P121, Page Referenced: 4, Page-in-memory: 94
[0:033.9] Process: P61, Page Referenced: 3, Page-in-memory: 30
[0:033.9] Process: P143, Page Referenced: 3, Page-in-memory: 40
[0:033.9] Process: P17, Page Referenced: 3, Page-in-memory: 98, Process Evicted: 71
[0:033.9] Process: P42, Page Referenced: 1, Page-in-memory: 75
[0:033.9] Process: P79, Page Referenced: 14, Page-in-memory: 99, Process Evicted: 103
[0:033.9] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:033.9] Process: P123, Page Referenced: 7, Page-in-memory: 1, Process Evicted: 104
[0:033.9] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:033.9] Process: P44, Page Referenced: 6, Page-in-memory: 2, Process Evicted: 141
[0:033.9] Process: P53, Page Referenced: 7, Page-in-memory: 3, Process Evicted: 71
[0:033.9] Process: P121, Page Referenced: 4, Page-in-memory: 94
[0:034.0] Process: P61, Page Referenced: 1, Page-in-memory: 65
[0:034.0] Process: P143, Page Referenced: 2, Page-in-memory: 19
[0:034.0] Process: P17, Page Referenced: 3, Page-in-memory: 98
[0:034.0] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:034.0] Process: P79, Page Referenced: 13, Page-in-memory: 4, Process Evicted: 103
[0:034.0] Process: P92, Page Referenced: 5, Page-in-memory: 5, Process Evicted: 148
[0:034.0] Process: P123, Page Referenced: 4, Page-in-memory: 6, Process Evicted: 141
[0:034.0] Process: P12, Page Referenced: 11, Page-in-memory: 7, Process Evicted: 104
[0:034.0] Process: P44, Page Referenced: 5, Page-in-memory: 97
[0:034.0] Process: P53, Page Referenced: 4, Page-in-memory: 8, Process Evicted: 141
[0:034.0] Process: P121, Page Referenced: 5, Page-in-memory: 88
[0:034.0] Process: P8, Enter, Size: 17, Service Duration: 3
Memory-map: P8P123P44P53P79P92P123P12P53P104P22P61P64P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:034.1] Process: P61, Page Referenced: 2, Page-in-memory: 11
[0:034.1] Process: P143, Page Referenced: 2, Page-in-memory: 19
[0:034.1] Process: P17, Page Referenced: 2, Page-in-memory: 9, Process Evicted: 104
[0:034.1] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:034.1] Process: P79, Page Referenced: 14, Page-in-memory: 99
[0:034.1] Process: P92, Page Referenced: 5, Page-in-memory: 5
[0:034.1] Process: P123, Page Referenced: 5, Page-in-memory: 91
[0:034.1] Process: P12, Page Referenced: 10, Page-in-memory: 10, Process Evicted: 22
[0:034.1] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:034.1] Process: P53, Page Referenced: 5, Page-in-memory: 93
[0:034.1] Process: P121, Page Referenced: 6, Page-in-memory: 11, Process Evicted: 61
[0:034.1] Process: P8, Page Referenced: 1, Page-in-memory: 12, Process Evicted: 64
[0:034.1] Process: P65, Enter, Size: 11, Service Duration: 5
Memory-map: P65P123P44P53P79P92P123P12P53P17P12P121P8P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:034.2] Process: P61, Exit, Size: 5, Service Duration: 3
Memory-map: P65P123P44P53P79P92P123P12P53P17P12P121P8P141P104P22P143P22P61P143P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:034.2] Process: P143, Page Referenced: 0, Page-in-memory: 0
[0:034.2] Process: P17, Page Referenced: 4, Page-in-memory: 52
[0:034.2] Process: P42, Page Referenced: 4, Page-in-memory: 37
[0:034.2] Process: P79, Page Referenced: 5, Page-in-memory: 71
[0:034.2] Process: P92, Page Referenced: 4, Page-in-memory: 13, Process Evicted: 141
[0:034.2] Process: P123, Page Referenced: 0, Page-in-memory: 0
[0:034.2] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:034.2] Process: P44, Page Referenced: 4, Page-in-memory: 73
[0:034.2] Process: P53, Page Referenced: 4, Page-in-memory: 8
[0:034.2] Process: P121, Page Referenced: 13, Page-in-memory: 14, Process Evicted: 104
[0:034.2] Process: P8, Page Referenced: 0, Page-in-memory: 0
[0:034.2] Process: P65, Page Referenced: 5, Page-in-memory: 15, Process Evicted: 22
[0:034.3] Process: P143, Page Referenced: 4, Page-in-memory: 16
[0:034.3] Process: P17, Page Referenced: 3, Page-in-memory: 98
[0:034.3] Process: P42, Page Referenced: 5, Page-in-memory: 41
[0:034.3] Process: P79, Page Referenced: 4, Page-in-memory: 45
[0:034.3] Process: P92, Page Referenced: 3, Page-in-memory: 96
[0:034.3] Process: P123, Page Referenced: 5, Page-in-memory: 91
[0:034.3] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:034.3] Process: P44, Page Referenced: 2, Page-in-memory: 70
[0:034.3] Process: P53, Page Referenced: 3, Page-in-memory: 16, Process Evicted: 143
[0:034.3] Process: P121, Page Referenced: 16, Page-in-memory: 17, Process Evicted: 22
[0:034.3] Process: P8, Page Referenced: 4, Page-in-memory: 18, Process Evicted: 61
[0:034.3] Process: P65, Page Referenced: 8, Page-in-memory: 19, Process Evicted: 143
[0:034.4] Process: P143, Exit, Size: 5, Service Duration: 3
Memory-map: P65P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P126P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:034.4] Process: P17, Page Referenced: 3, Page-in-memory: 98
[0:034.4] Process: P42, Page Referenced: 3, Page-in-memory: 47
[0:034.4] Process: P79, Page Referenced: 4, Page-in-memory: 45
[0:034.4] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:034.4] Process: P123, Page Referenced: 26, Page-in-memory: 60
[0:034.4] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:034.4] Process: P44, Page Referenced: 2, Page-in-memory: 70
[0:034.4] Process: P53, Page Referenced: 3, Page-in-memory: 16
[0:034.4] Process: P121, Page Referenced: 4, Page-in-memory: 94
[0:034.4] Process: P8, Page Referenced: 0, Page-in-memory: 0
[0:034.4] Process: P65, Page Referenced: 7, Page-in-memory: 20, Process Evicted: 126
[0:034.5] Process: P17, Page Referenced: 4, Page-in-memory: 52
[0:034.5] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:034.5] Process: P79, Page Referenced: 4, Page-in-memory: 45
[0:034.5] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:034.5] Process: P123, Exit, Size: 31, Service Duration: 2
Memory-map: P65P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P65P141P22P61P64P143P141P64P141P104P61P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:034.5] Process: P12, Page Referenced: 14, Page-in-memory: 86
[0:034.5] Process: P44, Page Referenced: 3, Page-in-memory: 87
[0:034.5] Process: P53, Page Referenced: 2, Page-in-memory: 21, Process Evicted: 141
[0:034.5] Process: P121, Page Referenced: 5, Page-in-memory: 88
[0:034.5] Process: P8, Page Referenced: 2, Page-in-memory: 22, Process Evicted: 22
[0:034.5] Process: P65, Page Referenced: 6, Page-in-memory: 23, Process Evicted: 61
[0:034.6] Process: P17, Page Referenced: 4, Page-in-memory: 52
[0:034.6] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:034.6] Process: P79, Page Referenced: 5, Page-in-memory: 71
[0:034.6] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:034.6] Process: P12, Page Referenced: 13, Page-in-memory: 92
[0:034.6] Process: P44, Page Referenced: 0, Page-in-memory: 0
[0:034.6] Process: P53, Page Referenced: 2, Page-in-memory: 21
[0:034.6] Process: P121, Page Referenced: 1, Page-in-memory: 24, Process Evicted: 64
[0:034.6] Process: P8, Page Referenced: 1, Page-in-memory: 12
[0:034.6] Process: P65, Page Referenced: 2, Page-in-memory: 25, Process Evicted: 143
[0:034.7] Process: P17, Page Referenced: 3, Page-in-memory: 98
[0:034.7] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:034.7] Process: P79, Page Referenced: 4, Page-in-memory: 45
[0:034.7] Process: P92, Page Referenced: 0, Page-in-memory: 0
[0:034.7] Process: P12, Page Referenced: 13, Page-in-memory: 92
[0:034.7] Process: P44, Page Referenced: 4, Page-in-memory: 73
[0:034.7] Process: P53, Page Referenced: 20, Page-in-memory: 26, Process Evicted: 141
[0:034.7] Process: P121, Page Referenced: 1, Page-in-memory: 24
[0:034.7] Process: P8, Page Referenced: 7, Page-in-memory: 27, Process Evicted: 64
[0:034.7] Process: P65, Page Referenced: 0, Page-in-memory: 0
[0:034.8] Process: P17, Page Referenced: 0, Page-in-memory: 0
[0:034.8] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:034.8] Process: P79, Page Referenced: 2, Page-in-memory: 53
[0:034.8] Process: P92, Page Referenced: 6, Page-in-memory: 62
[0:034.8] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:034.8] Process: P44, Page Referenced: 4, Page-in-memory: 73
[0:034.8] Process: P53, Page Referenced: 19, Page-in-memory: 28, Process Evicted: 141
[0:034.8] Process: P121, Page Referenced: 2, Page-in-memory: 85
[0:034.8] Process: P8, Page Referenced: 2, Page-in-memory: 22
[0:034.8] Process: P65, Page Referenced: 7, Page-in-memory: 20
[0:034.9] Process: P17, Page Referenced: 0, Page-in-memory: 0
[0:034.9] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:034.9] Process: P79, Page Referenced: 2, Page-in-memory: 53
[0:034.9] Process: P92, Page Referenced: 6, Page-in-memory: 62
[0:034.9] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:034.9] Process: P44, Page Referenced: 5, Page-in-memory: 97
[0:034.9] Process: P53, Page Referenced: 20, Page-in-memory: 26
[0:034.9] Process: P121, Page Referenced: 1, Page-in-memory: 24
[0:034.9] Process: P8, Page Referenced: 2, Page-in-memory: 22
[0:034.9] Process: P65, Page Referenced: 8, Page-in-memory: 19
[0:035.0] Process: P17, Page Referenced: 2, Page-in-memory: 9
[0:035.0] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:035.0] Process: P79, Page Referenced: 1, Page-in-memory: 56
[0:035.0] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:035.0] Process: P12, Page Referenced: 14, Page-in-memory: 86
[0:035.0] Process: P44, Page Referenced: 6, Page-in-memory: 2
[0:035.0] Process: P53, Page Referenced: 26, Page-in-memory: 29, Process Evicted: 104
[0:035.0] Process: P121, Page Referenced: 1, Page-in-memory: 24
[0:035.0] Process: P8, Page Referenced: 9, Page-in-memory: 30, Process Evicted: 61
[0:035.0] Process: P65, Page Referenced: 8, Page-in-memory: 19
[0:035.0] Process: P117, Enter, Size: 11, Service Duration: 5
Memory-map: P117P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P65P53P8P65P121P65P53P8P53P53P8P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:035.1] Process: P17, Exit, Size: 5, Service Duration: 3
Memory-map: P117P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P65P53P8P65P121P65P53P8P53P53P8P64P126P104P64P17P104P42P141P64P143P42P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:035.1] Process: P42, Page Referenced: 2, Page-in-memory: 44
[0:035.1] Process: P79, Page Referenced: 2, Page-in-memory: 53
[0:035.1] Process: P92, Page Referenced: 4, Page-in-memory: 13
[0:035.1] Process: P12, Page Referenced: 13, Page-in-memory: 92
[0:035.1] Process: P44, Page Referenced: 7, Page-in-memory: 31, Process Evicted: 64
[0:035.1] Process: P53, Page Referenced: 25, Page-in-memory: 32, Process Evicted: 126
[0:035.1] Process: P121, Page Referenced: 2, Page-in-memory: 85
[0:035.1] Process: P8, Page Referenced: 8, Page-in-memory: 33, Process Evicted: 104
[0:035.1] Process: P65, Page Referenced: 3, Page-in-memory: 34, Process Evicted: 64
[0:035.1] Process: P117, Page Referenced: 4, Page-in-memory: 35, Process Evicted: 17
[0:035.2] Process: P42, Page Referenced: 3, Page-in-memory: 47
[0:035.2] Process: P79, Page Referenced: 9, Page-in-memory: 36, Process Evicted: 104
[0:035.2] Process: P92, Page Referenced: 5, Page-in-memory: 5
[0:035.2] Process: P12, Page Referenced: 4, Page-in-memory: 37, Process Evicted: 42
[0:035.2] Process: P44, Page Referenced: 8, Page-in-memory: 38, Process Evicted: 141
[0:035.2] Process: P53, Page Referenced: 27, Page-in-memory: 39, Process Evicted: 64
[0:035.2] Process: P121, Page Referenced: 1, Page-in-memory: 24
[0:035.2] Process: P8, Page Referenced: 7, Page-in-memory: 27
[0:035.2] Process: P65, Page Referenced: 4, Page-in-memory: 40, Process Evicted: 143
[0:035.2] Process: P117, Page Referenced: 7, Page-in-memory: 41, Process Evicted: 42
[0:035.3] Process: P42, Page Referenced: 3, Page-in-memory: 47
[0:035.3] Process: P79, Exit, Size: 31, Service Duration: 3
Memory-map: P117P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P65P53P8P65P121P65P53P8P53P53P8P44P53P8P65P117P79P12P44P53P65P117P79P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:035.3] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:035.3] Process: P12, Page Referenced: 0, Page-in-memory: 0
[0:035.3] Process: P44, Page Referenced: 8, Page-in-memory: 38
[0:035.3] Process: P53, Page Referenced: 26, Page-in-memory: 29
[0:035.3] Process: P121, Page Referenced: 16, Page-in-memory: 17
[0:035.3] Process: P8, Page Referenced: 6, Page-in-memory: 42, Process Evicted: 79
[0:035.3] Process: P65, Page Referenced: 3, Page-in-memory: 34
[0:035.3] Process: P117, Page Referenced: 4, Page-in-memory: 35
[0:035.4] Process: P42, Page Referenced: 1, Page-in-memory: 75
[0:035.4] Process: P92, Page Referenced: 3, Page-in-memory: 96
[0:035.4] Process: P12, Page Referenced: 16, Page-in-memory: 78
[0:035.4] Process: P44, Page Referenced: 7, Page-in-memory: 31
[0:035.4] Process: P53, Page Referenced: 27, Page-in-memory: 39
[0:035.4] Process: P121, Exit, Size: 17, Service Duration: 2
Memory-map: P117P123P44P53P79P92P123P12P53P17P12P121P8P92P121P65P53P121P8P65P65P53P8P65P121P65P53P8P53P53P8P44P53P8P65P117P79P12P44P53P65P117P8P104P42P79P64P42P79P92P123P141P17P79P123P17P79P92P104P17P123P104P92P104P123P61P92P12P79P12P44P79P123P44P53P42P92P123P12P53P121P92P12P44P53P121P12P44P121P143P79P123P12P53P121P79P92P44P17P79
[0:035.4] Process: P8, Page Referenced: 7, Page-in-memory: 27
[0:035.4] Process: P65, Page Referenced: 0, Page-in-memory: 0
[0:035.4] Process: P117, Page Referenced: 3, Page-in-memory: 43, Process Evicted: 104
[0:035.5] Process: P42, Page Referenced: 0, Page-in-memory: 0
[0:035.5] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:035.5] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:035.5] Process: P44, Page Referenced: 6, Page-in-memory: 2
[0:035.5] Process: P53, Page Referenced: 26, Page-in-memory: 29
[0:035.5] Process: P8, Page Referenced: 7, Page-in-memory: 27
[0:035.5] Process: P65, Page Referenced: 0, Page-in-memory: 0
[0:035.5] Process: P117, Page Referenced: 0, Page-in-memory: 0
[0:035.6] Process: P42, Page Referenced: 1, Page-in-memory: 75
[0:035.6] Process: P92, Page Referenced: 1, Page-in-memory: 66
[0:035.6] Process: P12, Page Referenced: 16, Page-in-memory: 78
[0:035.6] Process: P44, Page Referenced: 6, Page-in-memory: 2
[0:035.6] Process: P53, Page Referenced: 30, Page-in-memory: 44, Process Evicted: 42
[0:035.6] Process: P8, Page Referenced: 7, Page-in-memory: 27
[0:035.6] Process: P65, Page Referenced: 1, Page-in-memory: 45, Process Evicted: 79
[0:035.6] Process: P117, Page Referenced: 10, Page-in-memory: 46, Process Evicted: 64
[0:035.7] Process: P42, Page Referenced: 4, Page-in-memory: 37
[0:035.7] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:035.7] Process: P12, Page Referenced: 17, Page-in-memory: 47, Process Evicted: 42
[0:035.7] Process: P44, Page Referenced: 5, Page-in-memory: 97
[0:035.7] Process: P53, Page Referenced: 29, Page-in-memory: 48, Process Evicted: 79
[0:035.7] Process: P8, Page Referenced: 8, Page-in-memory: 33
[0:035.7] Process: P65, Page Referenced: 4, Page-in-memory: 40
[0:035.7] Process: P117, Page Referenced: 0, Page-in-memory: 0
[0:035.8] Process: P42, Page Referenced: 5, Page-in-memory: 41
[0:035.8] Process: P92, Page Referenced: 2, Page-in-memory: 81
[0:035.8] Process: P12, Page Referenced: 15, Page-in-memory: 82
[0:035.8] Process: P44, Page Referenced: 6, Page-in-memory: 2
[0:035.8] Process: P53, Page Referenced: 29, Page-in-memory: 48
[0:035.8] Process: P8, Page Referenced: 12, Page-in-memory: 49, Process Evicted: 92
