----------Creating Processes----------
Process: P0 	Size: 11 	Arrival Time: 27 	Run Time: 3 
[0:022.4] Process: P149, Page Referenced: 12, Page-in-memory: 5
[0:022.4] Process: P27, Page Referenced: 5, Page-in-memory: 26
[0:022.4] Process: P46, Page Referenced: 10, Page-in-memory: 52, Process Evicted: 149
[0:022.4] Process: P57, Page Referenced: 2, Page-in-memory: 53, Process Evicted: 101
[0:022.4] Process: P131, Page Referenced: 15, Page-in-memory: 51
[0:022.5] Process: P24, Page Referenced: 2, Page-in-memory: 11
[0:022.5] Process: P30, Page Referenced: 11, Page-in-memory: 39
[0:022.5] Process: P149, Page Referenced: 12, Page-in-memory: 5
[0:022.5] Process: P27, Page Referenced: 5, Page-in-memory: 26
[0:022.5] Process: P46, Page Referenced: 4, Page-in-memory: 31
[0:022.5] Process: P57, Page Referenced: 1, Page-in-memory: 47
[0:022.5] Process: P131, Page Referenced: 16, Page-in-memory: 50
[0:022.6] Process: P24, Page Referenced: 0, Page-in-memory: 0
[0:022.6] Process: P30, Page Referenced: 11, Page-in-memory: 39
[0:022.6] Process: P149, Page Referenced: 12, Page-in-memory: 5
[0:022.6] Process: P27, Page Referenced: 3, Page-in-memory: 91
[0:022.6] Process: P46, Page Referenced: 4, Page-in-memory: 31
[0:022.6] Process: P57, Page Referenced: 2, Page-in-memory: 53
[0:022.6] Process: P131, Page Referenced: 16, Page-in-memory: 50
[0:022.7] Process: P24, Page Referenced: 2, Page-in-memory: 11
[0:022.7] Process: P30, Page Referenced: 16, Page-in-memory: 72
[0:022.7] Process: P149, Page Referenced: 0, Page-in-memory: 0
[0:022.7] Process: P27, Page Referenced: 2, Page-in-memory: 6
[0:022.7] Process: P46, Page Referenced: 4, Page-in-memory: 31
[0:022.7] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:022.7] Process: P131, Page Referenced: 0, Page-in-memory: 0
[0:022.8] Process: P24, Page Referenced: 4, Page-in-memory: 45
[0:022.8] Process: P30, Page Referenced: 17, Page-in-memory: 95
[0:022.8] Process: P149, Page Referenced: 30, Page-in-memory: 84
[0:022.8] Process: P27, Page Referenced: 2, Page-in-memory: 6
[0:022.8] Process: P46, Page Referenced: 14, Page-in-memory: 48
[0:022.8] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:022.8] Process: P131, Page Referenced: 16, Page-in-memory: 50
[0:022.9] Process: P24, Page Referenced: 4, Page-in-memory: 45
[0:022.9] Process: P30, Page Referenced: 16, Page-in-memory: 72
[0:022.9] Process: P149, Page Referenced: 30, Page-in-memory: 84
[0:022.9] Process: P27, Page Referenced: 1, Page-in-memory: 97
[0:022.9] Process: P46, Page Referenced: 13, Page-in-memory: 54, Process Evicted: 61
[0:022.9] Process: P57, Page Referenced: 1, Page-in-memory: 47
[0:022.9] Process: P131, Page Referenced: 17, Page-in-memory: 55, Process Evicted: 30
[0:023.0] Process: P24, Page Referenced: 4, Page-in-memory: 45
[0:023.0] Process: P30, Page Referenced: 14, Page-in-memory: 56, Process Evicted: 62
[0:023.0] Process: P149, Page Referenced: 22, Page-in-memory: 57, Process Evicted: 88
[0:023.0] Process: P27, Page Referenced: 0, Page-in-memory: 0
[0:023.0] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:023.0] Process: P57, Page Referenced: 4, Page-in-memory: 49
[0:023.0] Process: P131, Page Referenced: 18, Page-in-memory: 58, Process Evicted: 149
[0:023.0] Process: P54, Enter, Size: 5, Service Duration: 3
Memory-map: P54P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P101P30P88P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.1] Process: P24, Exit, Size: 5, Service Duration: 5
Memory-map: P54P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P101P30P88P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.1] Process: P30, Exit, Size: 17, Service Duration: 4
Memory-map: P54P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P101P30P88P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.1] Process: P149, Page Referenced: 10, Page-in-memory: 59, Process Evicted: 101
[0:023.1] Process: P27, Exit, Size: 5, Service Duration: 3
Memory-map: P54P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P30P88P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.1] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:023.1] Process: P57, Page Referenced: 4, Page-in-memory: 49
[0:023.1] Process: P131, Page Referenced: 19, Page-in-memory: 60, Process Evicted: 30
[0:023.1] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:023.1] Process: P80, Enter, Size: 11, Service Duration: 4
Memory-map: P80P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P88P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.2] Process: P149, Page Referenced: 9, Page-in-memory: 61, Process Evicted: 88
[0:023.2] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:023.2] Process: P57, Page Referenced: 0, Page-in-memory: 0
[0:023.2] Process: P131, Exit, Size: 17, Service Duration: 1
Memory-map: P80P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P126P149P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.2] Process: P54, Page Referenced: 2, Page-in-memory: 62, Process Evicted: 126
[0:023.2] Process: P80, Page Referenced: 6, Page-in-memory: 63, Process Evicted: 149
[0:023.2] Process: P85, Enter, Size: 31, Service Duration: 2
Memory-map: P85P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P101P11P66P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.3] Process: P149, Page Referenced: 10, Page-in-memory: 59
[0:023.3] Process: P46, Page Referenced: 14, Page-in-memory: 48
[0:023.3] Process: P57, Page Referenced: 4, Page-in-memory: 49
[0:023.3] Process: P54, Page Referenced: 4, Page-in-memory: 64, Process Evicted: 101
[0:023.3] Process: P80, Page Referenced: 5, Page-in-memory: 65, Process Evicted: 11
[0:023.3] Process: P85, Page Referenced: 30, Page-in-memory: 66, Process Evicted: 66
[0:023.3] Process: P104, Enter, Size: 11, Service Duration: 2
Memory-map: P104P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P62P126P149P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.4] Process: P149, Page Referenced: 23, Page-in-memory: 19
[0:023.4] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:023.4] Process: P57, Page Referenced: 3, Page-in-memory: 67, Process Evicted: 62
[0:023.4] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:023.4] Process: P80, Page Referenced: 5, Page-in-memory: 65
[0:023.4] Process: P85, Page Referenced: 31, Page-in-memory: 68, Process Evicted: 126
[0:023.4] Process: P104, Page Referenced: 10, Page-in-memory: 69, Process Evicted: 149
[0:023.5] Process: P149, Exit, Size: 31, Service Duration: 4
Memory-map: P104P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P101P61P30P126P149P11P61P88P126P11P66P61P88P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:023.5] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:023.5] Process: P57, Page Referenced: 2, Page-in-memory: 53
[0:023.5] Process: P54, Page Referenced: 1, Page-in-memory: 70, Process Evicted: 101
[0:023.5] Process: P80, Page Referenced: 4, Page-in-memory: 71, Process Evicted: 61
[0:023.5] Process: P85, Page Referenced: 14, Page-in-memory: 72, Process Evicted: 30
[0:023.5] Process: P104, Page Referenced: 2, Page-in-memory: 73, Process Evicted: 126
[0:023.6] Process: P46, Page Referenced: 3, Page-in-memory: 35
[0:023.6] Process: P57, Page Referenced: 1, Page-in-memory: 47
[0:023.6] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:023.6] Process: P80, Page Referenced: 3, Page-in-memory: 74, Process Evicted: 149
[0:023.6] Process: P85, Page Referenced: 15, Page-in-memory: 75, Process Evicted: 11
[0:023.6] Process: P104, Page Referenced: 3, Page-in-memory: 76, Process Evicted: 61
[0:023.7] Process: P46, Page Referenced: 3, Page-in-memory: 35
[0:023.7] Process: P57, Page Referenced: 1, Page-in-memory: 47
[0:023.7] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:023.7] Process: P80, Page Referenced: 4, Page-in-memory: 71
[0:023.7] Process: P85, Page Referenced: 16, Page-in-memory: 77, Process Evicted: 88
[0:023.7] Process: P104, Page Referenced: 2, Page-in-memory: 73
[0:023.8] Process: P46, Page Referenced: 16, Page-in-memory: 14
[0:023.8] Process: P57, Page Referenced: 1, Page-in-memory: 47
[0:023.8] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:023.8] Process: P80, Page Referenced: 5, Page-in-memory: 65
[0:023.8] Process: P85, Page Referenced: 21, Page-in-memory: 78, Process Evicted: 126
[0:023.8] Process: P104, Page Referenced: 0, Page-in-memory: 0
[0:023.9] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:023.9] Process: P57, Page Referenced: 2, Page-in-memory: 53
[0:023.9] Process: P54, Page Referenced: 3, Page-in-memory: 79, Process Evicted: 11
[0:023.9] Process: P80, Page Referenced: 6, Page-in-memory: 63
[0:023.9] Process: P85, Page Referenced: 22, Page-in-memory: 80, Process Evicted: 66
[0:023.9] Process: P104, Page Referenced: 0, Page-in-memory: 0
[0:024.0] Process: P46, Page Referenced: 14, Page-in-memory: 48
[0:024.0] Process: P57, Page Referenced: 3, Page-in-memory: 67
[0:024.0] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:024.0] Process: P80, Page Referenced: 9, Page-in-memory: 81, Process Evicted: 61
[0:024.0] Process: P85, Page Referenced: 23, Page-in-memory: 82, Process Evicted: 88
[0:024.0] Process: P104, Page Referenced: 0, Page-in-memory: 0
[0:024.0] Process: P29, Enter, Size: 5, Service Duration: 4
Memory-map: P29P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:024.1] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:024.1] Process: P57, Exit, Size: 5, Service Duration: 2
Memory-map: P29P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P126P149P27P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:024.1] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:024.1] Process: P80, Page Referenced: 7, Page-in-memory: 83, Process Evicted: 126
[0:024.1] Process: P85, Page Referenced: 24, Page-in-memory: 84, Process Evicted: 149
[0:024.1] Process: P104, Page Referenced: 5, Page-in-memory: 85, Process Evicted: 27
[0:024.1] Process: P29, Page Referenced: 0, Page-in-memory: 0
[0:024.1] Process: P97, Enter, Size: 5, Service Duration: 2
Memory-map: P97P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P11P39P62P88P149P27P66P39P61P30P88P27P149P30
[0:024.2] Process: P46, Page Referenced: 16, Page-in-memory: 14
[0:024.2] Process: P54, Page Referenced: 3, Page-in-memory: 79
[0:024.2] Process: P80, Page Referenced: 9, Page-in-memory: 81
[0:024.2] Process: P85, Page Referenced: 25, Page-in-memory: 86, Process Evicted: 11
[0:024.2] Process: P104, Page Referenced: 0, Page-in-memory: 0
[0:024.2] Process: P29, Page Referenced: 0, Page-in-memory: 0
[0:024.2] Process: P97, Page Referenced: 4, Page-in-memory: 87, Process Evicted: 39
[0:024.2] Process: P123, Enter, Size: 17, Service Duration: 2
Memory-map: P123P126P66P39P61P149P27P39P30P88P149P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P85P97P62P88P149P27P66P39P61P30P88P27P149P30
[0:024.3] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:024.3] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:024.3] Process: P80, Page Referenced: 10, Page-in-memory: 88, Process Evicted: 62
[0:024.3] Process: P85, Page Referenced: 28, Page-in-memory: 89, Process Evicted: 88
[0:024.3] Process: P104, Page Referenced: 1, Page-in-memory: 90, Process Evicted: 149
[0:024.3] Process: P29, Page Referenced: 0, Page-in-memory: 0
[0:024.3] Process: P97, Page Referenced: 5, Page-in-memory: 91, Process Evicted: 27
[0:024.3] Process: P123, Page Referenced: 16, Page-in-memory: 92, Process Evicted: 66
[0:024.4] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:024.4] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:024.4] Process: P80, Page Referenced: 4, Page-in-memory: 71
[0:024.4] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:024.4] Process: P104, Page Referenced: 3, Page-in-memory: 76
[0:024.4] Process: P29, Page Referenced: 0, Page-in-memory: 0
[0:024.4] Process: P97, Page Referenced: 4, Page-in-memory: 87
[0:024.4] Process: P123, Page Referenced: 16, Page-in-memory: 92
[0:024.5] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:024.5] Process: P54, Page Referenced: 5, Page-in-memory: 93, Process Evicted: 39
[0:024.5] Process: P80, Page Referenced: 0, Page-in-memory: 0
[0:024.5] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:024.5] Process: P104, Page Referenced: 2, Page-in-memory: 73
[0:024.5] Process: P29, Page Referenced: 0, Page-in-memory: 0
[0:024.5] Process: P97, Page Referenced: 5, Page-in-memory: 91
[0:024.5] Process: P123, Page Referenced: 15, Page-in-memory: 94, Process Evicted: 61
[0:024.6] Process: P46, Page Referenced: 16, Page-in-memory: 14
[0:024.6] Process: P54, Page Referenced: 5, Page-in-memory: 93
[0:024.6] Process: P80, Page Referenced: 10, Page-in-memory: 88
[0:024.6] Process: P85, Page Referenced: 29, Page-in-memory: 95, Process Evicted: 30
[0:024.6] Process: P104, Page Referenced: 0, Page-in-memory: 0
[0:024.6] Process: P29, Page Referenced: 3, Page-in-memory: 96, Process Evicted: 88
[0:024.6] Process: P97, Page Referenced: 2, Page-in-memory: 97, Process Evicted: 27
[0:024.6] Process: P123, Page Referenced: 11, Page-in-memory: 98, Process Evicted: 149
[0:024.7] Process: P46, Page Referenced: 16, Page-in-memory: 14
[0:024.7] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:024.7] Process: P80, Page Referenced: 10, Page-in-memory: 88
[0:024.7] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:024.7] Process: P104, Page Referenced: 3, Page-in-memory: 76
[0:024.7] Process: P29, Page Referenced: 4, Page-in-memory: 99, Process Evicted: 30
[0:024.7] Process: P97, Page Referenced: 4, Page-in-memory: 87
[0:024.7] Process: P123, Page Referenced: 12, Page-in-memory: 1, Process Evicted: 126
[0:024.8] Process: P46, Page Referenced: 16, Page-in-memory: 14
[0:024.8] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:024.8] Process: P80, Page Referenced: 10, Page-in-memory: 88
[0:024.8] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:024.8] Process: P104, Page Referenced: 4, Page-in-memory: 2, Process Evicted: 66
[0:024.8] Process: P29, Page Referenced: 5, Page-in-memory: 3, Process Evicted: 39
[0:024.8] Process: P97, Page Referenced: 5, Page-in-memory: 91
[0:024.8] Process: P123, Page Referenced: 13, Page-in-memory: 4, Process Evicted: 61
[0:024.9] Process: P46, Page Referenced: 11, Page-in-memory: 5, Process Evicted: 149
[0:024.9] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:024.9] Process: P80, Page Referenced: 9, Page-in-memory: 81
[0:024.9] Process: P85, Page Referenced: 31, Page-in-memory: 68
[0:024.9] Process: P104, Page Referenced: 5, Page-in-memory: 85
[0:024.9] Process: P29, Page Referenced: 5, Page-in-memory: 3
[0:024.9] Process: P97, Page Referenced: 6, Page-in-memory: 6, Process Evicted: 27
[0:024.9] Process: P123, Page Referenced: 15, Page-in-memory: 94
[0:025.0] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:025.0] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:025.0] Process: P80, Page Referenced: 8, Page-in-memory: 7, Process Evicted: 39
[0:025.0] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:025.0] Process: P104, Page Referenced: 2, Page-in-memory: 73
[0:025.0] Process: P29, Page Referenced: 6, Page-in-memory: 8, Process Evicted: 30
[0:025.0] Process: P97, Page Referenced: 7, Page-in-memory: 9, Process Evicted: 88
[0:025.0] Process: P123, Page Referenced: 14, Page-in-memory: 10, Process Evicted: 149
[0:025.0] Process: P28, Enter, Size: 5, Service Duration: 2
Memory-map: P28P123P104P29P123P46P97P80P29P97P123P126P39P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P85P97P80P85P104P97P123P54P123P85P29P97P123P29
[0:025.1] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:025.1] Process: P54, Page Referenced: 1, Page-in-memory: 70
[0:025.1] Process: P80, Page Referenced: 10, Page-in-memory: 88
[0:025.1] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:025.1] Process: P104, Page Referenced: 5, Page-in-memory: 85
[0:025.1] Process: P29, Page Referenced: 7, Page-in-memory: 11, Process Evicted: 126
[0:025.1] Process: P97, Page Referenced: 5, Page-in-memory: 91
[0:025.1] Process: P123, Page Referenced: 13, Page-in-memory: 4
[0:025.1] Process: P28, Page Referenced: 4, Page-in-memory: 12, Process Evicted: 39
[0:025.1] Process: P105, Enter, Size: 31, Service Duration: 1
Memory-map: P105P123P104P29P123P46P97P80P29P97P123P29P28P66P46P30P149P51P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P85P97P80P85P104P97P123P54P123P85P29P97P123P29
[0:025.2] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:025.2] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:025.2] Process: P80, Page Referenced: 11, Page-in-memory: 13, Process Evicted: 66
[0:025.2] Process: P85, Page Referenced: 30, Page-in-memory: 66
[0:025.2] Process: P104, Page Referenced: 6, Page-in-memory: 14, Process Evicted: 46
[0:025.2] Process: P29, Page Referenced: 2, Page-in-memory: 15, Process Evicted: 30
[0:025.2] Process: P97, Page Referenced: 2, Page-in-memory: 97
[0:025.2] Process: P123, Page Referenced: 12, Page-in-memory: 1
[0:025.2] Process: P28, Page Referenced: 5, Page-in-memory: 16, Process Evicted: 149
[0:025.2] Process: P105, Page Referenced: 1, Page-in-memory: 17, Process Evicted: 51
[0:025.3] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:025.3] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:025.3] Process: P80, Page Referenced: 10, Page-in-memory: 88
[0:025.3] Process: P85, Exit, Size: 31, Service Duration: 2
Memory-map: P105P123P104P29P123P46P97P80P29P97P123P29P28P80P104P29P28P105P62P149P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P85P97P80P85P104P97P123P54P123P85P29P97P123P29
[0:025.3] Process: P104, Page Referenced: 9, Page-in-memory: 18, Process Evicted: 62
[0:025.3] Process: P29, Page Referenced: 4, Page-in-memory: 99
[0:025.3] Process: P97, Page Referenced: 2, Page-in-memory: 97
[0:025.3] Process: P123, Page Referenced: 12, Page-in-memory: 1
[0:025.3] Process: P28, Page Referenced: 6, Page-in-memory: 19, Process Evicted: 149
[0:025.3] Process: P105, Page Referenced: 1, Page-in-memory: 17
[0:025.4] Process: P46, Page Referenced: 10, Page-in-memory: 52
[0:025.4] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:025.4] Process: P80, Page Referenced: 0, Page-in-memory: 0
[0:025.4] Process: P104, Exit, Size: 11, Service Duration: 2
Memory-map: P105P123P104P29P123P46P97P80P29P97P123P29P28P80P104P29P28P105P104P28P46P51P30P126P126P149P27P51P24P30P27P46P51P62P126P46P51P30P62P30P30P46P51P126P149P46P51P57P46P57P131P131P46P57P46P131P30P149P131P149P131P149P54P80P54P80P85P57P85P104P54P80P85P104P80P85P104P85P85P54P85P80P85P80P85P104P85P97P80P85P104P97P123P54P123P85P29P97P123P29
[0:025.4] Process: P29, Page Referenced: 5, Page-in-memory: 3
[0:025.4] Process: P97, Page Referenced: 0, Page-in-memory: 0
[0:025.4] Process: P123, Page Referenced: 13, Page-in-memory: 4
[0:025.4] Process: P28, Page Referenced: 2, Page-in-memory: 20, Process Evicted: 46
[0:025.4] Process: P105, Page Referenced: 0, Page-in-memory: 0
[0:025.5] Process: P46, Page Referenced: 12, Page-in-memory: 21, Process Evicted: 51
[0:025.5] Process: P54, Page Referenced: 4, Page-in-memory: 64
[0:025.5] Process: P80, Page Referenced: 1, Page-in-memory: 22, Process Evicted: 30
[0:025.5] Process: P29, Page Referenced: 6, Page-in-memory: 8
[0:025.5] Process: P97, Page Referenced: 4, Page-in-memory: 87
[0:025.5] Process: P123, Page Referenced: 14, Page-in-memory: 10
[0:025.5] Process: P28, Page Referenced: 3, Page-in-memory: 23, Process Evicted: 126
[0:025.5] Process: P105, Page Referenced: 28, Page-in-memory: 24, Process Evicted: 126
[0:025.6] Process: P46, Page Referenced: 12, Page-in-memory: 21
[0:025.6] Process: P54, Page Referenced: 3, Page-in-memory: 79
[0:025.6] Process: P80, Page Referenced: 6, Page-in-memory: 63
[0:025.6] Process: P29, Page Referenced: 2, Page-in-memory: 15
[0:025.6] Process: P97, Page Referenced: 3, Page-in-memory: 25, Process Evicted: 149
[0:025.6] Process: P123, Page Referenced: 13, Page-in-memory: 4
[0:025.6] Process: P28, Page Referenced: 4, Page-in-memory: 12
[0:025.6] Process: P105, Page Referenced: 27, Page-in-memory: 26, Process Evicted: 27
[0:025.7] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:025.7] Process: P54, Page Referenced: 0, Page-in-memory: 0
[0:025.7] Process: P80, Page Referenced: 5, Page-in-memory: 65
[0:025.7] Process: P29, Page Referenced: 3, Page-in-memory: 96
[0:025.7] Process: P97, Page Referenced: 4, Page-in-memory: 87
[0:025.7] Process: P123, Page Referenced: 13, Page-in-memory: 4
[0:025.7] Process: P28, Page Referenced: 1, Page-in-memory: 27, Process Evicted: 51
[0:025.7] Process: P105, Page Referenced: 26, Page-in-memory: 28, Process Evicted: 24
[0:025.8] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:025.8] Process: P54, Page Referenced: 1, Page-in-memory: 70
[0:025.8] Process: P80, Page Referenced: 2, Page-in-memory: 29, Process Evicted: 30
[0:025.8] Process: P29, Page Referenced: 4, Page-in-memory: 99
[0:025.8] Process: P97, Page Referenced: 3, Page-in-memory: 25
[0:025.8] Process: P123, Page Referenced: 5, Page-in-memory: 30, Process Evicted: 27
[0:025.8] Process: P28, Page Referenced: 4, Page-in-memory: 12
[0:025.8] Process: P105, Page Referenced: 27, Page-in-memory: 26
[0:025.9] Process: P46, Page Referenced: 15, Page-in-memory: 20
[0:025.9] Process: P54, Page Referenced: 1, Page-in-memory: 70
[0:025.9] Process: P80, Page Referenced: 2, Page-in-memory: 29
[0:025.9] Process: P29, Page Referenced: 3, Page-in-memory: 96
[0:025.9] Process: P97, Page Referenced: 1, Page-in-memory: 31, Process Evicted: 46
[0:025.9] Process: P123, Page Referenced: 9, Page-in-memory: 32, Process Evicted: 51
[0:025.9] Process: P28, Page Referenced: 2, Page-in-memory: 20
[0:025.9] Process: P105, Page Referenced: 28, Page-in-memory: 24
[0:026.0] Process: P46, Page Referenced: 13, Page-in-memory: 54
[0:026.0] Process: P54, Page Referenced: 2, Page-in-memory: 62
[0:026.0] Process: P80, Page Referenced: 0, Page-in-memory: 0
[0:026.0] Process: P29, Page Referenced: 3, Page-in-memory: 96
[0:026.0] Process: P97, Page Referenced: 4, Page-in-memory: 87
[0:026.0] Process: P123, Page Referenced: 7, Page-in-memory: 33, Process Evicted: 62
[0:026.0] Process: P28, Page Referenced: 2, Page-in-memory: 20
